time,x,y,amp,phase
2006-01-25,-0.522736,-4.0160475,4.049925,3.0
2006-01-26,-1.8651125,-3.318825,3.8069994,4.0
2006-01-27,-2.8217425,-1.9799843,3.4471102,4.0
2006-01-28,-3.2366815,-0.42345348,3.2642639,5.0
2006-01-29,-3.1150758,0.9172485,3.247313,5.0
2006-01-30,-2.6012876,1.7293831,3.123694,6.0
2006-01-31,-1.9171028,1.9036129,2.701671,6.0
2006-02-01,-1.2826227,1.545477,2.0083876,6.0
2006-02-02,-0.8465246,0.9169227,1.2479388,6.0
2006-02-07,-0.16809413,1.2867199,1.2976532,7.0
2006-02-08,0.3918656,1.8376002,1.8789182,7.0
2006-02-09,1.1048428,2.0785608,2.3539526,8.0
2006-02-10,1.8317201,1.8908,2.6325507,8.0
2006-02-11,2.414632,1.2878175,2.7365894,8.0
2006-02-12,2.7238133,0.39868665,2.7528367,1.0
2006-02-13,2.690809,-0.58420557,2.7534976,1.0
2006-02-14,2.319124,-1.469782,2.7456503,2.0
2006-02-15,1.6726661,-2.1202269,2.7005877,2.0
2006-02-16,0.8504068,-2.4731517,2.6152766,3.0
2006-02-17,-0.040528085,-2.5308573,2.5311818,3.0
2006-02-18,-0.9027611,-2.3277216,2.496651,3.0
2006-02-19,-1.6529804,-1.8952368,2.5148096,4.0
2006-02-20,-2.2156239,-1.2437943,2.5408685,4.0
2006-02-21,-2.5145779,-0.3713129,2.5418448,5.0
2006-02-22,-2.4728386,0.70483667,2.5713277,5.0
2006-02-23,-2.0263255,1.908645,2.7836883,6.0
2006-02-24,-1.1506878,3.0809028,3.2887757,7.0
2006-02-25,0.10786821,3.9875886,3.9890475,7.0
2006-02-26,1.6115826,4.36742,4.655272,7.0
2006-02-27,3.1332545,4.008584,5.0878315,8.0
2006-02-28,4.3883967,2.8307111,5.2221594,8.0
2006-12-09,-0.7161803,-0.7418491,1.0311422,4.0
2006-12-10,-0.989922,-0.77074844,1.254591,4.0
2006-12-11,-1.2500908,-0.6583918,1.4128718,4.0
2006-12-12,-1.4460012,-0.41190678,1.5035248,5.0
2006-12-13,-1.5354257,-0.069575354,1.5370011,5.0
2006-12-14,-1.4941971,0.30909306,1.525832,5.0
2006-12-15,-1.3213117,0.6574087,1.4758221,6.0
2006-12-16,-1.0387989,0.9158071,1.3848487,6.0
2006-12-17,-0.68691653,1.0432885,1.2491218,6.0
2006-12-18,-0.3160953,1.0242519,1.071918,7.0
2006-12-29,0.8035485,0.86128557,1.1779232,8.0
2006-12-30,1.129876,0.9299489,1.4633608,8.0
2006-12-31,1.44774,0.7988032,1.6534926,8.0
2007-01-01,1.6832206,0.4652139,1.7463263,1.0
2007-01-02,1.7700015,-0.0256184,1.7701869,1.0
2007-01-03,1.6654743,-0.58971554,1.7667964,1.0
2007-01-04,1.3614955,-1.1241604,1.765618,2.0
2007-01-05,0.8867493,-1.5322126,1.7703106,2.0
2007-01-06,0.30010584,-1.7463037,1.7719029,3.0
2007-01-07,-0.32294494,-1.7420875,1.7717681,3.0
2007-01-08,-0.9066678,-1.5396688,1.7867923,4.0
2007-01-09,-1.3894997,-1.192471,1.8310369,4.0
2007-01-10,-1.7327127,-0.76836324,1.8954355,4.0
2007-01-11,-1.9217579,-0.33008707,1.9499003,5.0
2007-01-12,-1.9613696,0.078244746,1.9629297,5.0
2007-01-13,-1.8675566,0.43463698,1.9174663,5.0
2007-01-14,-1.6602893,0.73304915,1.8149165,6.0
2007-01-15,-1.3597609,0.97197187,1.6714302,6.0
2007-01-16,-0.98698777,1.14419,1.5110643,6.0
2007-01-17,-0.5671611,1.233403,1.3575547,6.0
2007-01-18,-0.13258854,1.2199874,1.2271711,7.0
2007-01-19,0.27794492,1.0935686,1.1283375,7.0
2007-01-20,0.62494504,0.86623734,1.0681401,8.0
2007-01-21,0.8780023,0.578944,1.0516958,8.0
2007-01-22,1.0259894,0.29569033,1.0677485,1.0
2007-01-23,1.082832,0.08502486,1.086165,1.0
2007-01-24,1.0848876,-0.005778932,1.084903,1.0
2007-01-25,1.0788288,0.025925808,1.0791403,1.0
2007-01-26,1.1028469,0.12794237,1.1102434,1.0
2007-01-27,1.1674567,0.20327966,1.1850222,1.0
2007-01-28,1.2436621,0.14055696,1.2515798,1.0
2007-01-29,1.2648228,-0.14331678,1.2729166,1.0
2007-01-30,1.1443841,-0.6624699,1.3223015,2.0
2007-01-31,0.8059187,-1.339202,1.5629994,2.0
2007-02-01,0.21669611,-2.0104353,2.02208,3.0
2007-02-02,-0.58674395,-2.4658525,2.5346985,3.0
2007-02-03,-1.4914418,-2.5089672,2.9187865,4.0
2007-02-04,-2.3247483,-2.0231729,3.081831,4.0
2007-02-05,-2.8929281,-1.02105,3.0678291,5.0
2007-02-06,-3.032047,0.34127712,3.051193,5.0
2007-02-07,-2.6565197,1.7928554,3.2049067,6.0
2007-02-08,-1.7901056,3.014141,3.505642,6.0
2007-02-09,-0.5685727,3.722511,3.7656822,7.0
2007-02-10,0.7885411,3.75149,3.8334677,7.0
2007-02-11,2.0301483,3.0989408,3.704718,8.0
2007-02-12,2.9352303,1.9284768,3.512065,8.0
2007-02-13,3.366037,0.52284646,3.4064016,1.0
2007-02-14,3.2974148,-0.7967545,3.3923092,1.0
2007-02-15,2.8141115,-1.7605965,3.3194764,2.0
2007-02-16,2.0778196,-2.2218113,3.0420024,2.0
2007-02-17,1.2750251,-2.18768,2.5321202,2.0
2007-02-18,0.56237656,-1.802392,1.8880901,3.0
2007-02-19,0.026477514,-1.2885791,1.2888511,3.0
2007-02-22,-0.8069166,-0.7775701,1.1205934,4.0
2007-02-23,-1.1134605,-1.044833,1.5269153,4.0
2007-02-24,-1.5306901,-1.3175294,2.0196278,4.0
2007-02-25,-2.0261357,-1.4079983,2.4673235,4.0
2007-02-26,-2.5060344,-1.1818341,2.770729,4.0
2007-02-27,-2.8448122,-0.6063167,2.908707,5.0
2007-02-28,-2.9260404,0.23665693,2.935595,5.0
2007-12-01,1.4280939,-0.9336429,1.7062067,2.0
2007-12-02,0.9979919,-1.4951843,1.7976551,2.0
2007-12-03,0.39235437,-1.8797413,1.9202524,3.0
2007-12-04,-0.3041369,-1.9680732,1.9914346,3.0
2007-12-05,-0.9709635,-1.6923507,1.9511076,4.0
2007-12-06,-1.476457,-1.0675669,1.8219836,4.0
2007-12-07,-1.7104852,-0.20125073,1.7222838,5.0
2007-12-08,-1.6158668,0.72458965,1.7708912,6.0
2007-12-09,-1.2085496,1.4965768,1.9236252,6.0
2007-12-10,-0.5791626,1.9268475,2.0120065,7.0
2007-12-11,0.12621032,1.9070485,1.9112203,7.0
2007-12-12,0.7418824,1.442543,1.6221344,8.0
2007-12-13,1.1254845,0.655151,1.3022819,8.0
2007-12-14,1.1957166,-0.24796309,1.2211568,1.0
2007-12-15,0.9537162,-1.031203,1.4046189,2.0
2007-12-16,0.48138475,-1.4969006,1.5724002,3.0
2007-12-17,-0.08321225,-1.5413411,1.5435857,3.0
2007-12-18,-0.5863284,-1.1833653,1.3206569,4.0
2007-12-19,-0.9029495,-0.5565517,1.0606921,4.0
2007-12-21,-0.81085104,0.6702734,1.0520198,6.0
2007-12-22,-0.50755143,0.8978441,1.031374,6.0
2007-12-27,-0.4432305,-0.9146172,1.0163553,4.0
2007-12-28,-0.76720196,-0.76201,1.0813224,4.0
2007-12-29,-0.97108775,-0.26280048,1.0060197,5.0
2007-12-30,-0.9492483,0.44684765,1.049164,6.0
2007-12-31,-0.6615488,1.153005,1.3293109,6.0
2008-01-01,-0.15054213,1.6287643,1.6357065,7.0
2008-01-02,0.4667238,1.7048377,1.7675697,7.0
2008-01-03,1.0304279,1.3243641,1.6780113,8.0
2008-01-04,1.3841333,0.56486255,1.4949565,1.0
2008-01-05,1.4217179,-0.3799379,1.4716096,1.0
2008-01-06,1.1209439,-1.2536336,1.6816993,2.0
2008-01-07,0.5533045,-1.8105851,1.8932418,3.0
2008-01-08,-0.13327922,-1.8876942,1.8923935,3.0
2008-01-09,-0.7543333,-1.4532715,1.6373811,4.0
2008-01-10,-1.1399852,-0.61838585,1.2969068,4.0
2008-01-11,-1.1826998,0.3929113,1.2462577,5.0
2008-01-12,-0.8678088,1.3060198,1.5680497,6.0
2008-01-13,-0.2779976,1.8728623,1.8933822,7.0
2008-01-14,0.42955473,1.9413365,1.988292,7.0
2008-01-15,1.0667993,1.4972104,1.838396,8.0
2008-01-16,1.4666977,0.66665626,1.6110967,8.0
2008-01-17,1.5286034,-0.32086268,1.561916,1.0
2008-01-18,1.2444307,-1.1981865,1.7275007,2.0
2008-01-19,0.6985993,-1.7353001,1.8706435,3.0
2008-01-20,0.042358797,-1.8018818,1.8023796,3.0
2008-01-21,-0.54959494,-1.4000078,1.5040201,3.0
2008-01-22,-0.92745036,-0.658505,1.1374502,4.0
2008-01-23,-1.0057526,0.20824338,1.0270851,5.0
2008-01-24,-0.7831966,0.9640168,1.242065,6.0
2008-01-25,-0.33796167,1.4178463,1.4575686,7.0
2008-01-26,0.19896962,1.4749902,1.4883498,7.0
2008-01-27,0.6837892,1.1577233,1.3445784,8.0
2008-01-28,1.0009443,0.5912532,1.1625273,8.0
2008-01-29,1.0933603,-0.039463338,1.0940722,1.0
2008-01-30,0.97360736,-0.5478759,1.1171747,2.0
2008-01-31,0.71383744,-0.80100405,1.0729265,2.0
2008-02-10,0.097546294,-1.1668359,1.1709062,3.0
2008-02-11,-0.36085615,-1.3647051,1.411608,3.0
2008-02-12,-0.8478081,-1.3308067,1.577918,4.0
2008-02-13,-1.2827286,-1.0948032,1.6864123,4.0
2008-02-14,-1.606197,-0.73635226,1.7669418,4.0
2008-02-15,-1.7928122,-0.35467085,1.8275577,5.0
2008-02-16,-1.8518835,-0.034898616,1.8522123,5.0
2008-02-17,-1.8169872,0.17725562,1.8256128,5.0
2008-02-18,-1.7290956,0.2846102,1.7523626,5.0
2008-02-19,-1.6198328,0.32944098,1.6529942,5.0
2008-02-20,-1.5008862,0.37079558,1.5460106,5.0
2008-02-21,-1.3629764,0.4573622,1.4376665,5.0
2008-02-22,-1.1840636,0.60626775,1.3302507,6.0
2008-02-23,-0.9430044,0.7956396,1.2338151,6.0
2008-02-24,-0.63291055,0.9734511,1.1611127,6.0
2008-02-25,-0.26867825,1.0789977,1.1119461,7.0
2008-02-26,0.11452961,1.0685691,1.0746893,7.0
2008-02-27,0.47153765,0.93522036,1.0473704,8.0
2008-02-28,0.76237273,0.7146318,1.0449454,8.0
2008-02-29,0.96657526,0.47415686,1.0766115,8.0
2008-12-01,-0.861768,1.8536167,2.0441475,6.0
2008-12-02,-0.22003242,1.6150383,1.6299579,7.0
2008-12-03,0.25699645,0.97731775,1.010543,7.0
2008-12-06,0.024457734,-1.0762314,1.0765092,3.0
2008-12-07,-0.39010993,-1.0706604,1.1395172,3.0
2008-12-10,-0.6383351,0.85983723,1.0708836,6.0
2008-12-11,-0.22313078,1.33918,1.3576415,7.0
2008-12-12,0.28933755,1.3561391,1.3866613,7.0
2008-12-13,0.7162898,0.8701209,1.1270232,8.0
2008-12-15,0.7270087,-0.9382419,1.1869454,2.0
2008-12-16,0.2421489,-1.6735235,1.6909516,3.0
2008-12-17,-0.4322695,-1.9310582,1.9788488,3.0
2008-12-18,-1.0955279,-1.5988992,1.9382105,4.0
2008-12-19,-1.5398543,-0.7539883,1.7145406,4.0
2008-12-20,-1.6178285,0.3588832,1.657156,5.0
2008-12-21,-1.2912498,1.4044489,1.9078267,6.0
2008-12-22,-0.6449428,2.0652227,2.163584,7.0
2008-12-23,0.1393651,2.1445217,2.1490452,7.0
2008-12-24,0.8406038,1.6297756,1.8337893,8.0
2008-12-25,1.2683384,0.6950365,1.4462911,8.0
2008-12-26,1.3220674,-0.3578386,1.3696388,1.0
2008-12-27,1.0204575,-1.1991929,1.5746102,2.0
2008-12-28,0.4913662,-1.578947,1.6536367,3.0
2008-12-29,-0.073305905,-1.405451,1.4073615,3.0
2009-01-02,-0.0007604041,1.3261439,1.3261441,7.0
2009-01-03,0.49863854,1.3113718,1.4029741,7.0
2009-01-04,0.90764916,0.86400825,1.253131,8.0
2009-01-05,1.0971518,0.16605742,1.1096473,1.0
2009-01-06,1.0226799,-0.5200348,1.1473057,2.0
2009-01-07,0.7369148,-0.9452539,1.198561,2.0
2009-01-08,0.3678865,-0.96114206,1.0291426,3.0
2009-01-12,0.47563073,1.1272588,1.2234937,8.0
2009-01-13,0.9035218,1.099845,1.42338,8.0
2009-01-14,1.2375121,0.6075413,1.3786018,8.0
2009-01-15,1.324376,-0.22914678,1.3440535,1.0
2009-01-16,1.0787781,-1.1691061,1.590777,2.0
2009-01-17,0.5145163,-1.9257675,1.9933158,3.0
2009-01-18,-0.25523373,-2.256366,2.2707558,3.0
2009-01-19,-1.0485067,-2.0366707,2.290719,4.0
2009-01-20,-1.6660701,-1.2980826,2.1120625,4.0
2009-01-21,-1.9477106,-0.21670468,1.959729,5.0
2009-01-22,-1.8161851,0.9405297,2.0452688,6.0
2009-01-23,-1.2961897,1.8944243,2.2954197,6.0
2009-01-24,-0.50388515,2.4317605,2.4834168,7.0
2009-01-25,0.38833213,2.4596064,2.4900734,7.0
2009-01-26,1.199926,2.020799,2.3502023,8.0
2009-01-27,1.7881739,1.2685493,2.192438,8.0
2009-01-28,2.0786717,0.41084504,2.118884,1.0
2009-01-29,2.0727732,-0.356051,2.1031313,1.0
2009-01-30,1.8320291,-0.903589,2.0427442,2.0
2009-01-31,1.4468417,-1.1996638,1.8795063,2.0
2009-02-01,1.0010016,-1.3029224,1.6430492,2.0
2009-02-02,0.54428536,-1.3267713,1.4340742,3.0
2009-02-03,0.08192463,-1.3866239,1.3890419,3.0
2009-02-04,-0.41625267,-1.5487249,1.6036879,3.0
2009-02-05,-0.99090344,-1.7978477,2.0528386,4.0
2009-02-06,-1.6616523,-2.0348384,2.6271002,4.0
2009-02-07,-2.4004705,-2.1054647,3.1929986,4.0
2009-02-08,-3.1201434,-1.8522236,3.6285021,4.0
2009-02-09,-3.6835372,-1.1735162,3.8659523,5.0
2009-02-10,-3.933058,-0.071905255,3.9337153,5.0
2009-02-11,-3.7333474,1.3242202,3.9612424,5.0
2009-02-12,-3.0157483,2.7741647,4.097649,6.0
2009-02-13,-1.8116362,3.9725983,4.3661838,6.0
2009-02-14,-0.26386186,4.6207414,4.628269,7.0
2009-02-15,1.3892298,4.5034766,4.7128825,7.0
2009-02-16,2.855773,3.5523314,4.557905,8.0
2009-02-17,3.8499901,1.8770138,4.283177,8.0
2009-02-18,4.1560125,-0.24443595,4.1631947,1.0
2009-02-19,3.680665,-2.4166865,4.403143,2.0
2009-02-20,2.4819326,-4.208729,4.88604,2.0
2009-02-21,0.7652071,-5.2474976,5.3029966,3.0
2009-02-22,-1.1530983,-5.3014855,5.425439,3.0
2009-02-23,-2.9072223,-4.3343835,5.2190824,4.0
2009-02-24,-4.1555996,-2.5158675,4.857839,4.0
2009-02-25,-4.650007,-0.18697959,4.6537647,5.0
2009-02-26,-4.2851233,2.2115633,4.822167,6.0
2009-02-27,-3.1180189,4.2311134,5.2558885,6.0
2009-02-28,-1.3541594,5.5056543,5.669742,7.0
2009-12-01,1.5976443,1.961229,2.529602,8.0
2009-12-02,2.2713902,1.820389,2.910847,8.0
2009-12-03,2.8586588,1.4345747,3.198427,8.0
2009-12-04,3.2651446,0.7737441,3.3555698,1.0
2009-12-05,3.3946445,-0.13227035,3.3972204,1.0
2009-12-06,3.1735187,-1.18333,3.3869588,1.0
2009-12-07,2.5749316,-2.2220373,3.4011354,2.0
2009-12-08,1.6342757,-3.0682094,3.476315,2.0
2009-12-09,0.4495306,-3.5644696,3.5927038,3.0
2009-12-10,-0.8348929,-3.6179905,3.7130716,3.0
2009-12-11,-2.0567129,-3.224301,3.8244195,4.0
2009-12-12,-3.0684211,-2.465203,3.9360428,4.0
2009-12-13,-3.764401,-1.4820155,4.045625,5.0
2009-12-14,-4.0950384,-0.4340416,4.1179767,5.0
2009-12-15,-4.065069,0.54292434,4.1011653,5.0
2009-12-16,-3.7189457,1.3639454,3.9611747,5.0
2009-12-17,-3.120241,2.000065,3.706233,6.0
2009-12-18,-2.3334665,2.462061,3.392169,6.0
2009-12-19,-1.4147294,2.7720485,3.1121876,6.0
2009-12-20,-0.41322142,2.9365795,2.9655101,7.0
2009-12-21,0.61948925,2.9337192,2.9984121,7.0
2009-12-22,1.6190157,2.7202337,3.1655777,8.0
2009-12-23,2.5038414,2.2560868,3.370334,8.0
2009-12-24,3.1818454,1.535542,3.5329916,8.0
2009-12-25,3.5675375,0.61055017,3.6194055,1.0
2009-12-26,3.604784,-0.40560296,3.627531,1.0
2009-12-27,3.2865696,-1.3589609,3.5564468,1.0
2009-12-28,2.6634088,-2.0946643,3.3884163,2.0
2009-12-29,1.8355598,-2.5023682,3.1034057,2.0
2009-12-30,0.92997575,-2.550517,2.714773,3.0
2009-12-31,0.06877331,-2.2958376,2.2968676,3.0
2010-01-01,-0.66038996,-1.8630571,1.9766377,3.0
2010-01-02,-1.2217981,-1.4009178,1.8588601,4.0
2010-01-03,-1.6308296,-1.0297902,1.928749,4.0
2010-01-04,-1.9351512,-0.79998845,2.0939894,5.0
2010-01-05,-2.1849952,-0.67658937,2.2873516,5.0
2010-01-06,-2.4038363,-0.5571525,2.467559,5.0
2010-01-07,-2.5709443,-0.3166088,2.590366,5.0
2010-01-08,-2.6231565,0.13679168,2.626721,5.0
2010-01-09,-2.4761863,0.8152449,2.6069374,5.0
2010-01-10,-2.0584223,1.6327137,2.6273286,6.0
2010-01-11,-1.3451778,2.4220233,2.7705054,6.0
2010-01-12,-0.38064554,2.983092,3.0072794,7.0
2010-01-13,0.72126096,3.1462166,3.2278314,7.0
2010-01-14,1.7987921,2.8285885,3.3520987,8.0
2010-01-15,2.6806724,2.0642972,3.38339,8.0
2010-01-16,3.228766,0.997286,3.3792763,1.0
2010-01-17,3.3715093,-0.16027606,3.3753169,1.0
2010-01-18,3.1177402,-1.189695,3.3370163,1.0
2010-01-19,2.5473874,-1.9262999,3.1937149,2.0
2010-01-20,1.7833593,-2.2986445,2.909319,2.0
2010-01-21,0.95507723,-2.3344202,2.5222392,3.0
2010-01-22,0.16626671,-2.133502,2.1399708,3.0
2010-01-23,-0.52283597,-1.8203516,1.8939476,3.0
2010-01-24,-1.0947218,-1.4948936,1.8528687,4.0
2010-01-25,-1.5583742,-1.2004833,1.9671528,4.0
2010-01-26,-1.926317,-0.9200449,2.1347551,4.0
2010-01-27,-2.195705,-0.59989667,2.2761803,5.0
2010-01-28,-2.3418756,-0.18970072,2.3495462,5.0
2010-01-29,-2.3271139,0.31934762,2.3489237,5.0
2010-01-30,-2.1206582,0.8751169,2.2941275,5.0
2010-01-31,-1.7209054,1.3732709,2.2016785,6.0
2010-02-01,-1.16937,1.691963,2.0567365,6.0
2010-02-02,-0.54885393,1.7394844,1.8240194,7.0
2010-02-03,0.03560045,1.4959251,1.4963486,7.0
2010-02-04,0.48739874,1.0312947,1.1406692,8.0
2010-02-10,0.98438644,0.8746974,1.316857,8.0
2010-02-11,1.3771673,1.2951221,1.8904843,8.0
2010-02-12,1.8815396,1.4310012,2.3638856,8.0
2010-02-13,2.3684464,1.1576551,2.636229,8.0
2010-02-14,2.683467,0.4669367,2.7237887,1.0
2010-02-15,2.6919012,-0.5259734,2.7428052,1.0
2010-02-16,2.3191164,-1.6141886,2.8255806,2.0
2010-02-17,1.5737253,-2.5582244,3.0035186,2.0
2010-02-18,0.54699063,-3.1528835,3.1999803,3.0
2010-02-19,-0.6103306,-3.2804763,3.336769,3.0
2010-02-20,-1.725451,-2.9346457,3.40431,4.0
2010-02-21,-2.6432095,-2.209845,3.4452825,4.0
2010-02-22,-3.2562482,-1.2633693,3.492743,5.0
2010-02-23,-3.5183668,-0.26542053,3.5283642,5.0
2010-02-24,-3.4401097,0.64483255,3.5000234,5.0
2010-02-25,-3.0716803,1.3834676,3.3688576,6.0
2010-02-26,-2.481758,1.9214394,3.1386387,6.0
2010-02-27,-1.7406666,2.2647,2.8563588,6.0
2010-02-28,-0.9129619,2.4270294,2.5930622,7.0
2010-12-01,1.6096137,1.348679,2.0999503,8.0
2010-12-02,1.9111761,0.24066995,1.92627,1.0
2010-12-03,1.7763298,-1.0031756,2.0400267,2.0
2010-12-04,1.2162594,-2.0566833,2.3894,2.0
2010-12-05,0.35163024,-2.6571298,2.6802952,3.0
2010-12-06,-0.62437963,-2.6745276,2.7464428,3.0
2010-12-07,-1.5010606,-2.139396,2.6134648,4.0
2010-12-08,-2.1063755,-1.2226168,2.4354897,4.0
2010-12-09,-2.3479881,-0.17568845,2.354552,5.0
2010-12-10,-2.228078,0.74854434,2.3504574,5.0
2010-12-11,-1.8294587,1.3693124,2.2851555,6.0
2010-12-12,-1.279532,1.6229476,2.0666788,6.0
2010-12-13,-0.70521533,1.5667973,1.7181916,6.0
2010-12-14,-0.19418482,1.342972,1.3569384,7.0
2010-12-15,0.22508425,1.1159428,1.1384162,7.0
2010-12-16,0.5788477,1.00626,1.1608721,8.0
2010-12-17,0.9221377,1.0435122,1.3925716,8.0
2010-12-18,1.3017064,1.1548367,1.7401401,8.0
2010-12-19,1.7221127,1.193104,2.0950344,8.0
2010-12-20,2.1281898,0.99531734,2.3494358,8.0
2010-12-21,2.411586,0.45126873,2.4534447,1.0
2010-12-22,2.4407914,-0.44145536,2.4803922,1.0
2010-12-23,2.1057823,-1.5560836,2.618342,2.0
2010-12-24,1.3628659,-2.6582046,2.9872153,2.0
2010-12-25,0.26439875,-3.4656608,3.4757318,3.0
2010-12-26,-1.0378562,-3.7294803,3.8711972,3.0
2010-12-27,-2.3190756,-3.3111718,4.0425205,4.0
2010-12-28,-3.331561,-2.2320871,4.010176,4.0
2010-12-29,-3.8652802,-0.6786671,3.9244082,5.0
2010-12-30,-3.8016853,1.0393417,3.941198,5.0
2010-12-31,-3.1453106,2.5662968,4.0594163,6.0
2011-01-01,-2.023968,3.5915022,4.12254,6.0
2011-01-02,-0.6574159,3.927322,3.981966,7.0
2011-01-03,0.6965547,3.552418,3.6200638,7.0
2011-01-04,1.8034045,2.6086762,3.1713498,8.0
2011-01-05,2.503629,1.3542674,2.846436,8.0
2011-01-06,2.7415285,0.08807267,2.7429428,1.0
2011-01-07,2.5646384,-0.93152946,2.7285743,1.0
2011-01-08,2.0962422,-1.5499758,2.6070397,2.0
2011-01-09,1.4909439,-1.7449114,2.2951317,2.0
2011-01-10,0.8875123,-1.6139446,1.8418728,2.0
2011-01-11,0.372937,-1.3284417,1.3797969,3.0
2011-01-12,-0.032721892,-1.0696671,1.0701674,3.0
2011-01-13,-0.36803967,-0.96770537,1.0353293,3.0
2011-01-14,-0.70306784,-1.0613327,1.2730795,4.0
2011-01-15,-1.1032429,-1.289478,1.6970263,4.0
2011-01-16,-1.5963111,-1.5147953,2.2006395,4.0
2011-01-17,-2.1525674,-1.5704222,2.6645398,4.0
2011-01-18,-2.6841693,-1.3149539,2.9889576,4.0
2011-01-19,-3.0634582,-0.6794884,3.1379101,5.0
2011-01-20,-3.1548624,0.30589962,3.169658,5.0
2011-01-21,-2.8515563,1.5122701,3.2277443,6.0
2011-01-22,-2.1072872,2.7370567,3.4542928,6.0
2011-01-23,-0.9555508,3.7468657,3.866792,7.0
2011-01-24,0.4882305,4.32695,4.3544073,7.0
2011-01-25,2.041801,4.3262553,4.7838726,8.0
2011-01-26,3.4851012,3.689298,5.0751204,8.0
2011-01-27,4.5974402,2.4697437,5.218821,8.0
2011-01-28,5.195935,0.8244018,5.260929,1.0
2011-01-29,5.1685176,-1.0105715,5.2663865,1.0
2011-01-30,4.495895,-2.7571692,5.273998,2.0
2011-01-31,3.2585793,-4.14115,5.269484,2.0
2011-02-01,1.6272495,-4.9390798,5.2002354,3.0
2011-02-02,-0.16280529,-5.019334,5.0219736,3.0
2011-02-03,-1.8497283,-4.3695045,4.744899,4.0
2011-02-04,-3.1896353,-3.1037095,4.4504814,4.0
2011-02-05,-3.9997206,-1.4460423,4.2530932,5.0
2011-02-06,-4.1913333,0.30916786,4.2027206,5.0
2011-02-07,-3.785555,1.8541931,4.215265,6.0
2011-02-08,-2.9069023,2.9306939,4.127838,6.0
2011-02-09,-1.7554133,3.3842642,3.8124428,6.0
2011-02-10,-0.5625648,3.1969833,3.2461023,7.0
2011-02-11,0.4591915,2.4885771,2.5305874,7.0
2011-02-12,1.1613151,1.4843693,1.8846763,8.0
2011-02-13,1.4874394,0.4570992,1.5560899,1.0
2011-02-14,1.4779555,-0.34273663,1.5171752,1.0
2011-02-15,1.2500199,-0.7495464,1.4575218,2.0
2011-02-16,0.9587319,-0.7212304,1.199725,2.0
2011-02-19,0.89129066,0.6980842,1.132131,8.0
2011-02-20,1.204614,0.9480082,1.5329105,8.0
2011-02-21,1.547992,0.84277874,1.7625422,8.0
2011-02-22,1.7884212,0.38369104,1.8291171,1.0
2011-02-23,1.8137814,-0.3211765,1.8419981,1.0
2011-02-24,1.5659367,-1.0928178,1.9095571,2.0
2011-02-25,1.056768,-1.7359902,2.0323436,2.0
2011-02-26,0.36338678,-2.0954807,2.1267557,3.0
2011-02-27,-0.39480728,-2.0971334,2.1339731,3.0
2011-02-28,-1.089333,-1.7624961,2.071965,4.0
2011-12-01,1.7278708,-2.3422754,2.9106343,2.0
2011-12-02,0.81429654,-2.6333327,2.7563598,3.0
2011-12-03,-0.09628349,-2.340012,2.3419921,3.0
2011-12-04,-0.8066696,-1.5695918,1.7647476,4.0
2011-12-05,-1.1835663,-0.5565876,1.3079064,4.0
2011-12-06,-1.1922272,0.40672594,1.2596952,5.0
2011-12-07,-0.9018204,1.0569226,1.3893759,6.0
2011-12-08,-0.46007904,1.2365075,1.319327,7.0
2011-12-12,-0.113859035,-1.0154486,1.021812,3.0
2011-12-13,-0.54085517,-1.2319999,1.3454918,4.0
2011-12-14,-0.9672863,-1.0089236,1.3977015,4.0
2011-12-15,-1.2397537,-0.41127038,1.3061901,5.0
2011-12-16,-1.2521803,0.3757371,1.3073385,5.0
2011-12-17,-0.9794742,1.1073129,1.4783475,6.0
2011-12-18,-0.4851258,1.556876,1.6307083,7.0
2011-12-19,0.09900025,1.5862293,1.5893158,7.0
2011-12-20,0.6136822,1.1864579,1.3357725,8.0
2011-12-21,0.9208798,0.4776578,1.0373893,8.0
2011-12-22,0.94456387,-0.33115384,1.0009314,1.0
2011-12-23,0.69148386,-1.0082216,1.2225631,2.0
2011-12-24,0.24615158,-1.3699356,1.3918744,3.0
2011-12-25,-0.25749385,-1.3343166,1.3589349,3.0
2011-12-26,-0.6781523,-0.94122523,1.1600842,4.0
2011-12-29,-0.70991796,0.73721963,1.0234629,6.0
2012-01-08,0.3394705,1.5827632,1.6187587,7.0
2012-01-09,0.9838811,1.9757144,2.2071407,8.0
2012-01-10,1.7080815,1.992726,2.6245952,8.0
2012-01-11,2.3642764,1.5839785,2.8458376,8.0
2012-01-12,2.8053305,0.80274814,2.9179246,1.0
2012-01-13,2.9203537,-0.20859554,2.927794,1.0
2012-01-14,2.6608326,-1.2548678,2.9418912,2.0
2012-01-15,2.0510852,-2.135901,2.961254,2.0
2012-01-16,1.1812578,-2.6928878,2.9405806,2.0
2012-01-17,0.185676,-2.841606,2.8476655,3.0
2012-01-18,-0.7871707,-2.5853062,2.702489,3.0
2012-01-19,-1.6052096,-2.0060227,2.569207,4.0
2012-01-20,-2.176777,-1.2386978,2.5045419,4.0
2012-01-21,-2.4632766,-0.43642718,2.5016396,5.0
2012-01-22,-2.4790974,0.2636977,2.4930825,5.0
2012-01-23,-2.2806087,0.7661719,2.4058669,5.0
2012-01-24,-1.9483571,1.0295029,2.2036269,6.0
2012-01-25,-1.5674545,1.0650169,1.8950394,6.0
